Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
14506;보스니아입장권;Dungeon Ticket;;;;
14507;레드스크롤;Red Egg;;;;
14508;암속성알;Zeny Pet Egg Scroll;;;;
14509;집중포션;Light Concentration Potion;;;;
14510;각성포션;Light Awakening Potion;;;;
14511;버서크포션;Light Berserk Potion;;;;
14512;불의주문서;Meteor Storm Scroll;;;;
14513;물의주문서;Storm Gust Scroll;;;;
14514;바람의주문서;Lord of Vermilion Scroll;;;;
14515;빛의주문서;Lex Aeterna Scroll;;;;
14516;빛의주문서;Magnificat Scroll;;;;
14517;빛의주문서;Chemical Protection Helm Scroll;;;;
14518;빛의주문서;Chemical Protection Shield Scrol;;;;
14519;빛의주문서;Chemical Protection Armor Scroll;;;;
14520;빛의주문서;Chemical Protection Weapon Scroll;;;;
14521;빛의주문서;Repair Weapon Scroll;;;;
14522;만두;Big Bun;;;;
14523;금환약;Pill;;;;
14524;회;Superb Fish Slice;;;;
14525;다식;Chewy Ricecake;;;;
14526;유과;Oriental Pastry;;;;
14527;빛의주문서;Dungeon Teleport Scroll;;;;
14528;마녀의주문서;PVP Teleport Scroll;;;;
14529;대지의주문서;Greed Scroll;;;;
14530;바람의주문서;Evasion Scroll;;;;
14531;염의주문서;Concentration Scroll;;;;
14532;전투교범;Battle Manual 25%;;;;
14533;전투교범;[NotForSale] Advanced Battle Manual;;;;
14534;굴라만;Small Life Potion;;;;
14535;싸고;Medium Life Potion;;;;
14536;그린에일;Abrasive;;;;
14537;초록에일;Regeneration Potion;;;;
14538;성수;Glass of Illusion;;;;
14539;마녀의주문서;Shadow Armor Scroll;;;;
14540;빛의주문서;Holy Armor Scroll;;;;
14541;랑카;Small Defense Potion;;;;
14542;랑카;Big Defense Potion;;;;
14543;마카푸노;Small Magic Defense Potion;;;;
14544;마카푸노;Big Magic Defense Potion;;;;
14545;전투교범;Battle Manual X3;;;;
14546;폭죽;I Love You Firecracker;;;;
14547;폭죽;Whiteday Firecracker;;;;
14548;폭죽;Valentine's Day Firecracker;;;;
14549;폭죽;Birthday Firecracker;;;;
14550;폭죽;Xmas Firecracker;;;;
14551;힘요리01;Fried Grasshopper Legs;;;;
14552;힘요리02;Seasoned Sticky Webfoot;;;;
14553;힘요리03;Bomber Steak;;;;
14554;인트요리01;Grape Juice Herbal Tea;;;;
14555;인트요리02;Autumn Red Tea;;;;
14556;인트요리03;Honey Herbal Tea;;;;
14557;바탈요리01;Steamed Crab Nippers;;;;
14558;바탈요리02;Assorted Seafood;;;;
14559;바탈요리03;Clam Soup;;;;
14560;어질요리01;Frog Egg Squid Ink Soup;;;;
14561;어질요리02;Smooth Noodle;;;;
14562;어질요리03;Tentacle Cheese Gratin;;;;
14563;덱요리01;Honey Grape Juice;;;;
14564;덱요리02;Chocolate Mousse Cake;;;;
14565;덱요리03;Fruit Mix;;;;
14566;럭요리01;Fried Monkey Tails;;;;
14567;럭요리02;Mixed Juice;;;;
14568;럭요리03;Fried Sweet Potato;;;;
14569;링;Knife Goblin Ring;;;;
14570;링;Flail Goblin Ring;;;;
14571;링;Hammer Goblin Ring;;;;
14572;레드젬스톤;Holy Marble;;;;
14573;진홍색보석;Red Burning Stone;;;;
14574;해골바가지;Wanderer's Skull;;;;
14575;힘요리05;Lutie Lady's Pancake;;;;
14576;인트요리05;Mastela Fruit Wine;;;;
14577;바탈요리05;Spicy Fried Bao;;;;
14578;어질요리05;Steamed Bat Wing in Pumpkin;;;;
14579;덱요리05;Green Salad;;;;
14580;럭요리05;Fried Scorpion Tails;;;;
14581;빛의주문서;Dungeon Teleport Scroll II;;;;
14582;노랑나비날개;Yellow Butterfly Wing;;;;
14583;초록나비날개;Green Butterfly Wing;;;;
14584;빨간나비날개;Red Butterfly Wing;;;;
14585;파란나비날개;Blue Butterfly Wing;;;;
14586;사탕;Toktok Candy;;;;
14587;빛의주문서;Repair Weapon Scroll;;;;
14588;빛의주문서;Party Blessing 10 Scroll;;;;
14589;빛의주문서;Party Increase Agility 10 Scroll;;;;
14590;빛의주문서;Party Assumptio 5 Scroll;;;;
14591;마녀의주문서;WoE Teleport Scroll;;;;
14592;전투교범;Job Battle Manual;;;;
14593;염의주문서;Mystical Amplification Scroll;;;;
14594;대지의주문서;Quagmire scroll;;;;
14595;빛의주문서;Unsealed Magic Spell;;;;
14596;오래된노란상자;Pierre's Treasurebox;;;;
14597;어둠의계약서;Phreeoni Scroll;;;;
14598;어둠의계약서;Ghostring Scroll;;;;
14599;대지의주문서;Greed Scroll;;;;
14600;파란포션;Mental Potion;;;;
14601;용병용빨간포션;Tyr's Blessing;;;;
14602;어둠의계약서;Taogun Ka Scroll;;;;
14603;어둠의계약서;Mistress Scroll;;;;
14604;어둠의계약서;Orc Hero Scard;;;;
14605;어둠의계약서;Orc Load Scroll;;;;
14606;전투교범;JOB Battle Manual;;;;
14607;호화로운양식;Luxurious Western Food;;;;
14608;만한전석;Manchu-Han Imperial Feast;;;;
14609;바탈요리10;Spoiled Cuisine;;;;
14610;pro선물상자;Luxury Christmas Box;;;;
14611;랑카;Medium Defense Potion;;;;
14612;마카푸노;Medium Magic Defense Potion;;;;
14613;RWC특수스크롤;2012 RWC Egg;;;;
14614;카옹;Special Defense Potion;;;;
14615;그린스크롤;Green Egg;;;;
14616;힘의막대과자;STR Biscuit Stick;;;;
14617;체력의막대과자;VIT Biscuit Stick;;;;
14618;민첩의막대과자;AGI Biscuit Stick;;;;
14619;지식의막대과자;INT Biscuit Stick;;;;
14620;재주의막대과자;DEX Biscuit Stick;;;;
14621;행운의막대과자;LUK Biscuit Stick;;;;
14623;금보물상자;Golden Treasure Box;;;;
14624;블루스크롤;Blue Scroll;;;;
14625;열혈스크롤;Buddah Scroll;;;;
14626;인디고스크롤;Indigo Scroll;;;;
14627;크리스마스알;Christmas Scroll;;;;
14628;솔로의선물바구니;Costume Festival Box;;;;
14629;오래된파란상자;Costume Enchant Stone Box;;;;
14630;데빌스크롤;Evil Incarnation;;;;
14643;바이올렛스크롤;Violet Scroll;;;;
14644;어둠의룬;Super Pet Egg;;;;
14645;잠자리의날개;Beelzebub's Wing;;;;
14646;호화로운양식;Orlean's Full Course;;;;
14649;태양신의상징;Golden Egg Scroll;;;;
14663;지혜스크롤;Sealed Dark Lord Scroll;;;;
14664;비황등달스크롤;Bi Hwang Scroll;;;;
14665;정비금견스크롤;Scroll of Love;;;;
14666;재운형통스크롤;Scroll of Wealth;;;;
14667;용광환발스크롤;Scroll of Health;;;;
14672;토자리스크롤;Steel Fighter (20Lv) Egg;;;;
14673;토자리스크롤;Steel Fighter (25Lv) Scroll;;;;
14674;보자의컵;Cup Of Boza;;;;
14675;우울한상자;Shadow Stat Box;;;;
14676;양장본;RJC2013 Card Book;;;;
14679;지혜스크롤;Article Sealed Storm Scroll;;;;
14680;민트레몬컵;Cup Of Mintlemon;;;;
14681;오래된파란상자;Costume Enchant Stone Box2;;;;
14682;지혜스크롤;Sealed Beelzebub Scroll;;;;
14689;지혜스크롤;Sealed Kiel-D-01 Scroll;;;;
14690;대만페스티벌스크롤;Carnival Surprise Egg;;;;
14691;바나나캔상자;Canned Banana Box;;;;
14692;매운떡상자;Spicy Rice Cake Box;;;;
14693;핫도그상자;Hot Dog Fort Box;;;;
14694;대관람차과자상자;Ferris Wheel Biscuit Box;;;;
14695;오래된파란상자;Costume Enchant Stone Box3;;;;
14696;지혜스크롤;Sealed Gloom Under Night Scroll;;;;
14704;우울한상자;Gemstone Shadow Box;;;;
14705;지혜스크롤;Sealed Fallen Bishop Hibram Scroll;;;;
14706;오래된보라상자;Pirate Eyepatch Box;;;;
14713;지혜스크롤;Sealed Ifrit Scroll;;;;
14714;새해선물상자;Elemental Drop Box;;;;
14717;RWC특수스크롤;2013 RWC Scroll;;;;
14718;지혜스크롤;Sealed Turtle General Scroll;;;;
14723;섬광막대;(Limited)Neuralizer I;;;;
14724;섬광막대;(Limited)Neuralizer II;;;;
14725;지혜스크롤;Sealed Bacsojin Scroll;;;;
14726;우울한상자;Grid Shadow Box;;;;
14727;우울한상자;Heal Shadow Box;;;;
14728;우울한상자;Hiding Shadow Box;;;;
14729;우울한상자;Cloaking Shadow Box;;;;
14730;솔로의선물바구니;Costume Festival Box II;;;;
14731;우울한상자;Teleport Shadow Box;;;;
14732;우울한상자;Steal Shadow Box;;;;
14733;지혜스크롤;Sealed Pharaoh Scroll;;;;
14735;늑대왕스크롤;Costama Partners;;;;
14739;지혜스크롤;Sealed General Egnigem Cenia Scroll;;;;
14740;지혜스크롤;Sealed Vesper Scroll;;;;
14745;대만백소진스크롤;Hong Running Egg;;;;
14746;햇빛의상자;Strongman Costume Box;;;;
14747;햇빛의상자;Food Costume Box;;;;
14748;햇빛의상자;Elven Fashion Box;;;;
14758;지혜스크롤;Safe To Refine Scroll;;;;
14759;캐시상자_빨강;Shadow Armor Weapon Box;;;;
14765;전투교범;Limited JOB Battle Manual;;;;
14766;태국향수MATK;Limited Power Booster;;;;
14771;분홍꽃스크롤;Garden Festival Gift;;;;
14780;아리부타스크롤;Soul Plunger Scroll;;;;
14781;하트스크롤;Happy Balloon Scroll;;;;
14799;전투교범풍선껌;[3Hours]Battle Manual & Bubble Gum;;;;
14806;보스니아입장권;Sales Store Part-time Voucher;;;;
14807;보스니아입장권;Buying Store Part-time Voucher;;;;
14826;카프라명세서;Dungeon Travel Ticket;;;;
14902;황금인장카드;Zonda's Pass;;;;
14903;오래된보라상자;Zonda's Pass Box(1 Day);;;;
14904;오래된보라상자;Zonda's Pass Box(10 Days);;;;
14905;오래된보라상자;Zonda's Pass Box(30 Days);;;;
14908;송편;[비매품]송편;;;;
15065;칸두라;American Chace Penta;;;;
15075;특수닌자슈츠;Guillotine Cross Battle Armor;;;;
15076;스나이핑슈츠;Ranger Battle Armor;;;;
15077;풀플레이트아머;Royal Guard Battle Armor;;;;
15078;룬플레이트;Rune Knight Battle Armor;;;;
15079;버코너워비늘갑옷;Mechanic Artisan Battle Armor;;;;
15080;사바흐의클로스;Shadow Chaser Battle Armor;;;;
15081;클레르슈츠;Sura Battle Armor;;;;
15082;자애의로브;Archbishop Battle Armor;;;;
15083;캐스팅의로브;Archmage Battle Armor;;;;
15084;드래곤의숨결;Performer Battle Armor;;;;
15085;게브네이의갑옷;Genetic Battle Armor;;;;
15086;화염의갑옷;Armor of Suzaku;;;;
15092;현무의갑옷;Armor of Genbu;;;;
15099;백호의갑옷;Armor of White Tiger;;;;
15107;엔트마러지스트메일;Entomologist Mail;;;;
15109;에그리고리메일;Egregore Mail;;;;
15112;밀리터리메일;Military Mail;;;;
15113;엑소시스트메일;Exia Mail;;;;
15114;웨딩드레스;Wedding Dress;;;;
15115;장미로브;Rose Robe;;;;
15118;에길아머;PRO 10th Armor;;;;
15119;에길망토;PRO 10th Robe;;;;
15120;에길슈즈;PRO 10th Shoes;;;;
15122;보타니메일;Botany Mail;;;;
15124;파더메일;Father Mail;;;;
15127;여포링귀장식;Poring Girl Earrings;;;;
15130;드래곤메일;Dragon Mail;;;;
15132;프론테라군군복;Prontera Military Uniform;;;;
15133;프론테라군군복;Prontera Military Commander's Uniform;;;;
15134;비셔스클로스;Vicious Clothes;;;;
15135;드래곤클로스;Dragon Clothes;;;;
15136;낡은타테나시의갑옷;Old Tatenashi Armor;;;;
15137;타테나시의갑옷;Tatenashi Armor;;;;
15139;쉐퍼드클로스;Shepherd Clothes;;;;
15140;내츄럴클로스;Natural Clothes;;;;
15142;오르카클로스;Orca Clothes;;;;
15148;근력보완장치;Powered Mail;;;;
15149;강화파츠장갑;Guardian Unit;;;;
15157;사라의전투로브;Awakening Robe;;;;
15158;펠록의갑옷;Ferlock's Suit (jRO);;;;
15159;비공정갑옷;Airship Suit (jRO);;;;
15160;흙빛의갑옷;Requiem Suit;;;;
15161;흙빛의로브;Requiem Robe;;;;
15170;게브네이의갑옷;Goibniu's Armor;;;;
15171;엔젤링수트;Angelring Suit;;;;
15172;고스트링수트;Ghostring Suit;;;;
15173;저주받은악마의메일;Cursed Magic Mail;;;;
15187;디바로브;Diva Robe;;;;
15188;미라쥬로브;Mirage Robe;;;;
15190;아인헤리얼의갑옷;Rental Sea Dragon Armor;;;;
15192;Schmidt_Suits;Rental King Schmidt's Uniform;;;;
15193;아첨의로브;Temporal Magic Robe;;;;
15194;아첨의로브;Transcendent Robe;;;;
15196;해룡의갑옷;Sea Dragon Armor;;;;
15208;로라의플레이트메일;Lola's Plate Mail;;;;
15213;YSF01_Plate;Y.S.F.0.1 Plate (jRO);;;;
15237;신의갑옷;Gods Armor;;;;
15241;자경단슈츠;Vigilante Suit;;;;
15242;원소의로브;Spirit Robe;;;;
15243;골든닌자슈츠;Bouncer's Suit;;;;
15244;마인워커베스트;Miner's Vest;;;;
15245;히피클로스;Great Nature Suit;;;;
15273;하얀셔츠;White T-shirt;;;;
15274;하얀친환경셔츠;White Leaf T-shirt;;;;
15275;도람옷;Doram Suit;;;;
15276;도람옷;Luxury Doram Suit;;;;
15277;도람옷;Special Doram Suit;;;;
15349;어드밴쳐슈츠;Brave Suit;;;;
15374;lunar_eclipse_Armor_;Lunar Eclipse Clothes;;;;
15375;lunar_eclipse_Armor;Ancient Lunar Eclipse Clothes;;;;
15381;Starfish_suit_JP;Starfish Suit;;;;
15386;KingsMail;King's Mail;;;;
15387;JirantDress;Necromancer's Dress;;;;
15843;Hunters_Dinner;의상 사냥꾼의 만찬;;;;
15858;C_Choco_Banana;Costume Choco Banana Bonnet;;;;
16042;타노스의망치;Requiem Smasher;;;;
16044;파일벙커S;Pile Bunker S;;;;
16045;파일벙커P;Pile Bunker P;;;;
16046;파일벙커T;Pile Bunker T;;;;
16047;로봇의기계팔;Rusty Arm;;;;
16049;신뢰의메이스;Thunderclap Hammer;;;;
16050;Overfishing_Mace;Rental Hunter Hammer;;;;
16052;아이언드라이버;Iron Driver;;;;
16053;로라의철구;Lola's Iron Chain Ball;;;;
16055;신뢰의메이스;Warrior Hammer;;;;
16056;베테랑햄머;Veteran Hammer;;;;
16057;일벽추;Blue Hammer;;;;
16058;빛나는철퇴;Diva Mace;;;;
16059;서늘한철퇴;Mirage Mace;;;;
16061;사념의메이스;Vicious Mind Mace;;;;
16062;숟가락;Dead's Spoon;;;;
16066;Overfishing_Mace;Hunting Hammer;;;;
16082;Blut_Mace;Blut Morning Star;;;;
16087;데몬메이스;Abyss Mace;;;;
16100;오래된보라상자;Angry Mouth Box;;;;
16101;음식보자기;Lucky Box;;;;
16102;번호상자01;Claymore Box;;;;
16103;번호상자01;Jamadhar Box;;;;
16104;번호상자01;Two-Handed Axe Box;;;;
16105;번호상자01;Lance Box;;;;
16106;번호상자01;Huuma Giant Wheel Shuriken Box;;;;
16107;번호상자01;Orcish Axe Box;;;;
16108;번호상자01;Spike Box;;;;
16109;번호상자01;Giant Encyclopedia Box;;;;
16110;번호상자01;Fist Box;;;;
16111;번호상자01;Guitar Box;;;;
16112;번호상자01;Rante Whip Box;;;;
16113;번호상자01;Damascus Box;;;;
16114;번호상자01;Flamberge Box;;;;
16115;번호상자01;Stunner Box;;;;
16116;음식보자기;Lucky Box;;;;
16117;번호상자01;Claymore Box;;;;
16118;번호상자01;Jamadhar Box;;;;
16119;번호상자01;Two-Handed Axe Box;;;;
16120;번호상자01;Lance Box;;;;
16121;번호상자01;Huuma Giant Wheel Shuriken Box;;;;
16122;번호상자01;Orcish Axe Box;;;;
16123;번호상자01;Pike Box;;;;
16124;번호상자01;Giant Encyclopedia Box;;;;
16125;번호상자01;Fist Box;;;;
16126;번호상자01;Guitar Box;;;;
16127;번호상자01;Rante Whip Box;;;;
16128;번호상자01;Damascus Box;;;;
16129;번호상자01;Flamberge Box;;;;
16130;번호상자01;Stunner Box;;;;
16131;번호상자01;Tanigumi Girl Doll Box;;;;
16132;번호상자01;Lunatic Hat Box;;;;
16133;번호상자01;Sunshine Staff Box;;;;
16134;번호상자01;Frog Prince Hat Box;;;;
16135;캐시상자_검정;Satanic Bone Helm Box;;;;
16136;빨간상자;Goddess of Blessing Box;;;;
16137;빨간상자;Angel of Blessing Box;;;;
16138;빨간상자;Snow Powder Box;;;;
16139;빨간상자;Small Hearts Box;;;;
16140;빨간상자;Extravagant Firework Box;;;;
16141;테이밍세트;Gold Earring Box;;;;
16142;테이밍세트;Green Jewel Bag Box;;;;
16143;테이밍세트;Fashion Glasses Box;;;;
16144;테이밍세트;Hairband of Stars Box;;;;
16145;테이밍세트;Tassel for Durumagi Box;;;;
16146;테이밍세트;Pet Soul Ring Box;;;;
16147;테이밍세트;Beautiful Badges Box;;;;
16148;테이밍세트;Jade Trinket Box;;;;
16149;테이밍세트;Summer Fan Box;;;;
16150;테이밍세트;Ring of Death Box;;;;
16151;테이밍세트;Queen's Coronet Box;;;;
16152;테이밍세트;Afro Box;;;;
16153;테이밍세트;Masked Ball Box;;;;
16154;테이밍세트;Spring Box;;;;
16155;테이밍세트;Horn of Hell Box;;;;
16156;음식보자기;Poring Exchange Ticket Box;;;;
16157;음식보자기;Drops Exchange Ticket Box;;;;
16158;음식보자기;Poporing Exchange Ticket Box;;;;
16159;음식보자기;Lunatic Exchange Ticket Box;;;;
16160;음식보자기;Picky Exchange Ticket Box;;;;
16161;음식보자기;Peco Peco Exchange Ticket Box;;;;
16162;음식보자기;Savage Babe Exchange Ticket Box;;;;
16163;음식보자기;Spore Exchange Ticket Box;;;;
16164;음식보자기;Poison Spore Exchange Ticket Box;;;;
16165;음식보자기;Chonchon Exchange Ticket Box;;;;
16166;음식보자기;Steel Chonchon Exchange Ticket Box;;;;
16167;음식보자기;Sky Petite Exchange Ticket Box;;;;
16168;음식보자기;Deviruchi Exchange Ticket Box;;;;
16169;음식보자기;Isis Exchange Ticket Box;;;;
16170;음식보자기;Smokie Exchange Ticket Box;;;;
16171;음식보자기;Dokkaebi Exchange Ticket Box;;;;
16172;음식보자기;Baby Desert Wolf Exchange Ticket Box;;;;
16173;음식보자기;Yoyo Exchange Ticket Box;;;;
16174;음식보자기;Sohee Exchange Ticket Box;;;;
16175;음식보자기;Rocker Exchange Ticket Box;;;;
16176;음식보자기;Hunter Fly Exchange Ticket Box;;;;
16177;음식보자기;Orc Warrior Exchange Ticket Box;;;;
16178;음식보자기;Bapho Jr. Exchange Ticket Box;;;;
16179;음식보자기;Munak Exchange Ticket Box;;;;
16180;음식보자기;Bongun Exchange Ticket Box;;;;
16181;음식보자기;Christmas Goblin Exchange Ticket Box;;;;
16182;음식보자기;Rice Cake Exchange Ticket Box;;;;
16183;음식보자기;Zherlthsh Exchange Ticket Box;;;;
16184;음식보자기;Alice Exchange Ticket Box;;;;
16185;번호상자02;Crow Hat Box;;;;
16186;번호상자02;Baby Dragon Hat Box;;;;
16187;오래된보라상자;Angry Mouth Box;;;;
16188;번호상자02;Magic Rabbit Hat Box;;;;
16189;번호상자02;Side Cap Box;;;;
16190;번호상자02;Magic Rabbit Hat Box;;;;
16191;번호상자02;Side Cap Box;;;;
16192;번호상자03;Quati Hat Box;;;;
16193;번호상자03;Tucan Hat Box;;;;
16194;번호상자03;Jaguar Hat Box;;;;
16195;염속성알;Halloween Scroll;;;;
16196;번호상자02;Freya's Spiritual Shield Box;;;;
16197;번호상자02;Freya's Spiritual Shield Box;;;;
16198;번호상자02;Freya's Spiritual Shield Box;;;;
16199;번호상자02;Freya's Spiritual Shield Box;;;;
16200;번호상자02;Freya's Spiritual Robe Box;;;;
16201;번호상자02;Freya's Spiritual Robe Box;;;;
16202;번호상자02;Freya's Spiritual Robe Box;;;;
16203;번호상자02;Freya's Spiritual Robe Box;;;;
16204;번호상자02;Freya's Spiritual Scarf Box;;;;
16205;번호상자02;Freya's Spiritual Scarf Box;;;;
16206;번호상자02;Freya's Spiritual Scarf Box;;;;
16207;번호상자02;Freya's Spiritual Scarf Box;;;;
16208;번호상자02;Freya's Spiritual Sandals Box;;;;
16209;번호상자02;Freya's Spiritual Sandals Box;;;;
16210;번호상자02;Freya's Spiritual Sandals Box;;;;
16211;번호상자02;Freya's Spiritual Sandals Box;;;;
